"video","frame","event_type","crop_path","matched","notes","source"
"AD294.avi","3327","before_onset","crops\AD294.avi\ues\event_013_before_onset_frame_3327_ues.jpg","True","metadata_exact","input"
"AD294.avi","3320","touch_ues","crops\AD294.avi\ues\event_041_touch_ues_frame_3320_ues.jpg","True","metadata_exact","input"
"AD294.avi","3362","leave_ues","crops\AD294.avi\ues\event_027_leave_ues_frame_3362_ues.jpg","True","metadata_exact","input"
"AD317A.avi","268","before_onset","crops\AD317A.avi\ues\event_000_before_onset_frame_268_ues.jpg","True","metadata_exact","input"
"AD317A.avi","311","touch_ues","crops\AD317A.avi\ues\event_026_touch_ues_frame_311_ues.jpg","True","metadata_exact","input"
"AD317A.avi","316","leave_ues","crops\AD317A.avi\ues\event_014_leave_ues_frame_316_ues.jpg","True","metadata_exact","input"
"AD317A.avi","598","before_onset","crops\AD317A.avi\ues\event_001_before_onset_frame_598_ues.jpg","True","metadata_exact","input"
"AD317A.avi","616","touch_ues","crops\AD317A.avi\ues\event_027_touch_ues_frame_616_ues.jpg","True","metadata_exact","input"
"AD317A.avi","634","leave_ues","crops\AD317A.avi\ues\event_015_leave_ues_frame_634_ues.jpg","True","metadata_exact","input"
"AD317A.avi","767","before_onset","crops\AD317A.avi\ues\event_002_before_onset_frame_767_ues.jpg","True","metadata_exact","input"
"AD317A.avi","780","touch_ues","crops\AD317A.avi\ues\event_028_touch_ues_frame_780_ues.jpg","True","metadata_exact","input"
"AD317A.avi","802","leave_ues","crops\AD317A.avi\ues\event_016_leave_ues_frame_802_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1021","before_onset","crops\AD317A.avi\ues\event_003_before_onset_frame_1021_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1046","touch_ues","crops\AD317A.avi\ues\event_029_touch_ues_frame_1046_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1056","leave_ues","crops\AD317A.avi\ues\event_017_leave_ues_frame_1056_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1171","before_onset","crops\AD317A.avi\ues\event_004_before_onset_frame_1171_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1184","touch_ues","crops\AD317A.avi\ues\event_030_touch_ues_frame_1184_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1211","leave_ues","crops\AD317A.avi\ues\event_018_leave_ues_frame_1211_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1390","before_onset","crops\AD317A.avi\ues\event_005_before_onset_frame_1390_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1402","touch_ues","crops\AD317A.avi\ues\event_031_touch_ues_frame_1402_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1444","leave_ues","crops\AD317A.avi\ues\event_019_leave_ues_frame_1444_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1666","before_onset","crops\AD317A.avi\ues\event_006_before_onset_frame_1666_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1682","touch_ues","crops\AD317A.avi\ues\event_032_touch_ues_frame_1682_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1691","leave_ues","crops\AD317A.avi\ues\event_020_leave_ues_frame_1691_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1850","before_onset","crops\AD317A.avi\ues\event_007_before_onset_frame_1850_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1875","touch_ues","crops\AD317A.avi\ues\event_033_touch_ues_frame_1875_ues.jpg","True","metadata_exact","input"
"AD317A.avi","1893","leave_ues","crops\AD317A.avi\ues\event_021_leave_ues_frame_1893_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2029","before_onset","crops\AD317A.avi\ues\event_008_before_onset_frame_2029_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2049","touch_ues","crops\AD317A.avi\ues\event_034_touch_ues_frame_2049_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2070","leave_ues","crops\AD317A.avi\ues\event_022_leave_ues_frame_2070_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2343","before_onset","crops\AD317A.avi\ues\event_009_before_onset_frame_2343_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2360","touch_ues","crops\AD317A.avi\ues\event_035_touch_ues_frame_2360_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2377","leave_ues","crops\AD317A.avi\ues\event_023_leave_ues_frame_2377_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2574","before_onset","crops\AD317A.avi\ues\event_010_before_onset_frame_2574_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2593","touch_ues","crops\AD317A.avi\ues\event_036_touch_ues_frame_2593_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2860","before_onset","crops\AD317A.avi\ues\event_011_before_onset_frame_2860_ues.jpg","True","metadata_exact","input"
"AD317A.avi","2882","leave_ues","crops\AD317A.avi\ues\event_024_leave_ues_frame_2882_ues.jpg","True","metadata_exact","input"
"AD317A.avi","3084","before_onset","crops\AD317A.avi\ues\event_012_before_onset_frame_3084_ues.jpg","True","metadata_exact","input"
"AD317A.avi","3379","before_onset","crops\AD317A.avi\ues\event_013_before_onset_frame_3379_ues.jpg","True","metadata_exact","input"
"AD317A.avi","3399","touch_ues","crops\AD317A.avi\ues\event_037_touch_ues_frame_3399_ues.jpg","True","metadata_exact","input"
"AD317A.avi","3413","leave_ues","crops\AD317A.avi\ues\event_025_leave_ues_frame_3413_ues.jpg","True","metadata_exact","input"
"AD317B.avi","126","before_onset","crops\AD317B.avi\ues\event_000_before_onset_frame_126_ues.jpg","True","metadata_exact","input"
"AD317B.avi","136","touch_ues","crops\AD317B.avi\ues\event_025_touch_ues_frame_136_ues.jpg","True","metadata_exact","input"
"AD317B.avi","152","leave_ues","crops\AD317B.avi\ues\event_013_leave_ues_frame_152_ues.jpg","True","metadata_exact","input"
"AD317B.avi","343","before_onset","crops\AD317B.avi\ues\event_001_before_onset_frame_343_ues.jpg","True","metadata_exact","input"
"AD317B.avi","355","touch_ues","crops\AD317B.avi\ues\event_026_touch_ues_frame_355_ues.jpg","True","metadata_exact","input"
"AD317B.avi","380","leave_ues","crops\AD317B.avi\ues\event_014_leave_ues_frame_380_ues.jpg","True","metadata_exact","input"
"AD317B.avi","558","before_onset","crops\AD317B.avi\ues\event_002_before_onset_frame_558_ues.jpg","True","metadata_exact","input"
"AD317B.avi","581","touch_ues","crops\AD317B.avi\ues\event_027_touch_ues_frame_581_ues.jpg","True","metadata_exact","input"
"AD317B.avi","594","leave_ues","crops\AD317B.avi\ues\event_015_leave_ues_frame_594_ues.jpg","True","metadata_exact","input"
"AD317B.avi","745","before_onset","crops\AD317B.avi\ues\event_003_before_onset_frame_745_ues.jpg","True","metadata_exact","input"
"AD317B.avi","768","touch_ues","crops\AD317B.avi\ues\event_028_touch_ues_frame_768_ues.jpg","True","metadata_exact","input"
"AD317B.avi","788","leave_ues","crops\AD317B.avi\ues\event_016_leave_ues_frame_788_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1130","before_onset","crops\AD317B.avi\ues\event_004_before_onset_frame_1130_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1569","before_onset","crops\AD317B.avi\ues\event_005_before_onset_frame_1569_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1590","touch_ues","crops\AD317B.avi\ues\event_029_touch_ues_frame_1590_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1606","leave_ues","crops\AD317B.avi\ues\event_017_leave_ues_frame_1606_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1768","before_onset","crops\AD317B.avi\ues\event_006_before_onset_frame_1768_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1784","touch_ues","crops\AD317B.avi\ues\event_030_touch_ues_frame_1784_ues.jpg","True","metadata_exact","input"
"AD317B.avi","1807","leave_ues","crops\AD317B.avi\ues\event_018_leave_ues_frame_1807_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2038","before_onset","crops\AD317B.avi\ues\event_007_before_onset_frame_2038_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2061","touch_ues","crops\AD317B.avi\ues\event_031_touch_ues_frame_2061_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2075","leave_ues","crops\AD317B.avi\ues\event_019_leave_ues_frame_2075_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2184","before_onset","crops\AD317B.avi\ues\event_008_before_onset_frame_2184_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2206","touch_ues","crops\AD317B.avi\ues\event_032_touch_ues_frame_2206_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2233","leave_ues","crops\AD317B.avi\ues\event_020_leave_ues_frame_2233_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2383","before_onset","crops\AD317B.avi\ues\event_009_before_onset_frame_2383_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2403","touch_ues","crops\AD317B.avi\ues\event_033_touch_ues_frame_2403_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2419","leave_ues","crops\AD317B.avi\ues\event_021_leave_ues_frame_2419_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2570","before_onset","crops\AD317B.avi\ues\event_010_before_onset_frame_2570_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2593","touch_ues","crops\AD317B.avi\ues\event_034_touch_ues_frame_2593_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2610","leave_ues","crops\AD317B.avi\ues\event_022_leave_ues_frame_2610_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2718","before_onset","crops\AD317B.avi\ues\event_011_before_onset_frame_2718_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2734","touch_ues","crops\AD317B.avi\ues\event_035_touch_ues_frame_2734_ues.jpg","True","metadata_exact","input"
"AD317B.avi","2748","leave_ues","crops\AD317B.avi\ues\event_023_leave_ues_frame_2748_ues.jpg","True","metadata_exact","input"
"AD317B.avi","3227","touch_ues","crops\AD317B.avi\ues\event_036_touch_ues_frame_3227_ues.jpg","True","metadata_exact","input"
"AD317B.avi","3240","leave_ues","crops\AD317B.avi\ues\event_024_leave_ues_frame_3240_ues.jpg","True","metadata_exact","input"
"AD317B.avi","3382","before_onset","crops\AD317B.avi\ues\event_012_before_onset_frame_3382_ues.jpg","True","metadata_exact","input"
"AD317B.avi","3396","touch_ues","crops\AD317B.avi\ues\event_037_touch_ues_frame_3396_ues.jpg","True","metadata_exact","input"
"AD334.avi","359","before_onset","crops\AD334.avi\ues\event_000_before_onset_frame_359_ues.jpg","True","metadata_exact","input"
"AD334.avi","370","touch_ues","crops\AD334.avi\ues\event_040_touch_ues_frame_370_ues.jpg","True","metadata_exact","input"
"AD334.avi","385","leave_ues","crops\AD334.avi\ues\event_020_leave_ues_frame_385_ues.jpg","True","metadata_exact","input"
"AD334.avi","571","before_onset","crops\AD334.avi\ues\event_001_before_onset_frame_571_ues.jpg","True","metadata_exact","input"
"AD334.avi","755","before_onset","crops\AD334.avi\ues\event_002_before_onset_frame_755_ues.jpg","True","metadata_exact","input"
"AD334.avi","768","touch_ues","crops\AD334.avi\ues\event_041_touch_ues_frame_768_ues.jpg","True","metadata_exact","input"
"AD334.avi","791","leave_ues","crops\AD334.avi\ues\event_021_leave_ues_frame_791_ues.jpg","True","metadata_exact","input"
"AD334.avi","971","before_onset","crops\AD334.avi\ues\event_003_before_onset_frame_971_ues.jpg","True","metadata_exact","input"
"AD334.avi","992","touch_ues","crops\AD334.avi\ues\event_042_touch_ues_frame_992_ues.jpg","True","metadata_exact","input"
"AD334.avi","1012","leave_ues","crops\AD334.avi\ues\event_022_leave_ues_frame_1012_ues.jpg","True","metadata_exact","input"
"AD334.avi","1128","touch_ues","crops\AD334.avi\ues\event_043_touch_ues_frame_1128_ues.jpg","True","metadata_exact","input"
"AD334.avi","1147","leave_ues","crops\AD334.avi\ues\event_023_leave_ues_frame_1147_ues.jpg","True","metadata_exact","input"
"AD334.avi","1242","before_onset","crops\AD334.avi\ues\event_004_before_onset_frame_1242_ues.jpg","True","metadata_exact","input"
"AD334.avi","1257","touch_ues","crops\AD334.avi\ues\event_044_touch_ues_frame_1257_ues.jpg","True","metadata_exact","input"
"AD334.avi","1275","leave_ues","crops\AD334.avi\ues\event_024_leave_ues_frame_1275_ues.jpg","True","metadata_exact","input"
"AD334.avi","1366","before_onset","crops\AD334.avi\ues\event_005_before_onset_frame_1366_ues.jpg","True","metadata_exact","input"
"AD334.avi","1388","touch_ues","crops\AD334.avi\ues\event_045_touch_ues_frame_1388_ues.jpg","True","metadata_exact","input"
"AD334.avi","1404","leave_ues","crops\AD334.avi\ues\event_025_leave_ues_frame_1404_ues.jpg","True","metadata_exact","input"
"AD334.avi","1589","before_onset","crops\AD334.avi\ues\event_006_before_onset_frame_1589_ues.jpg","True","metadata_exact","input"
"AD334.avi","1602","touch_ues","crops\AD334.avi\ues\event_046_touch_ues_frame_1602_ues.jpg","True","metadata_exact","input"
"AD334.avi","1621","leave_ues","crops\AD334.avi\ues\event_026_leave_ues_frame_1621_ues.jpg","True","metadata_exact","input"
"AD334.avi","2180","touch_ues","crops\AD334.avi\ues\event_047_touch_ues_frame_2180_ues.jpg","True","metadata_exact","input"
"AD334.avi","2191","leave_ues","crops\AD334.avi\ues\event_027_leave_ues_frame_2191_ues.jpg","True","metadata_exact","input"
"AD334.avi","2846","before_onset","crops\AD334.avi\ues\event_007_before_onset_frame_2846_ues.jpg","True","metadata_exact","input"
"AD334.avi","2866","touch_ues","crops\AD334.avi\ues\event_048_touch_ues_frame_2866_ues.jpg","True","metadata_exact","input"
"AD334.avi","2875","leave_ues","crops\AD334.avi\ues\event_028_leave_ues_frame_2875_ues.jpg","True","metadata_exact","input"
"AD334.avi","3068","before_onset","crops\AD334.avi\ues\event_008_before_onset_frame_3068_ues.jpg","True","metadata_exact","input"
"AD334.avi","3089","touch_ues","crops\AD334.avi\ues\event_049_touch_ues_frame_3089_ues.jpg","True","metadata_exact","input"
"AD334.avi","3102","leave_ues","crops\AD334.avi\ues\event_029_leave_ues_frame_3102_ues.jpg","True","metadata_exact","input"
"AD334.avi","3513","before_onset","crops\AD334.avi\ues\event_009_before_onset_frame_3513_ues.jpg","True","metadata_exact","input"
"AD334.avi","3525","touch_ues","crops\AD334.avi\ues\event_050_touch_ues_frame_3525_ues.jpg","True","metadata_exact","input"
"AD334.avi","3538","leave_ues","crops\AD334.avi\ues\event_030_leave_ues_frame_3538_ues.jpg","True","metadata_exact","input"
"AD334.avi","3727","before_onset","crops\AD334.avi\ues\event_010_before_onset_frame_3727_ues.jpg","True","metadata_exact","input"
"AD334.avi","3751","touch_ues","crops\AD334.avi\ues\event_051_touch_ues_frame_3751_ues.jpg","True","metadata_exact","input"
"AD334.avi","3760","leave_ues","crops\AD334.avi\ues\event_031_leave_ues_frame_3760_ues.jpg","True","metadata_exact","input"
"AD334.avi","3904","before_onset","crops\AD334.avi\ues\event_011_before_onset_frame_3904_ues.jpg","True","metadata_exact","input"
"AD334.avi","3927","touch_ues","crops\AD334.avi\ues\event_052_touch_ues_frame_3927_ues.jpg","True","metadata_exact","input"
"AD334.avi","3939","leave_ues","crops\AD334.avi\ues\event_032_leave_ues_frame_3939_ues.jpg","True","metadata_exact","input"
"AD334.avi","4028","before_onset","crops\AD334.avi\ues\event_012_before_onset_frame_4028_ues.jpg","True","metadata_exact","input"
"AD334.avi","4051","touch_ues","crops\AD334.avi\ues\event_053_touch_ues_frame_4051_ues.jpg","True","metadata_exact","input"
"AD334.avi","4065","leave_ues","crops\AD334.avi\ues\event_033_leave_ues_frame_4065_ues.jpg","True","metadata_exact","input"
"AD334.avi","4177","before_onset","crops\AD334.avi\ues\event_013_before_onset_frame_4177_ues.jpg","True","metadata_exact","input"
"AD334.avi","4190","touch_ues","crops\AD334.avi\ues\event_054_touch_ues_frame_4190_ues.jpg","True","metadata_exact","input"
"AD334.avi","4202","leave_ues","crops\AD334.avi\ues\event_034_leave_ues_frame_4202_ues.jpg","True","metadata_exact","input"
"AD334.avi","4853","before_onset","crops\AD334.avi\ues\event_014_before_onset_frame_4853_ues.jpg","True","metadata_exact","input"
"AD334.avi","4863","touch_ues","crops\AD334.avi\ues\event_055_touch_ues_frame_4863_ues.jpg","True","metadata_exact","input"
"AD334.avi","4877","leave_ues","crops\AD334.avi\ues\event_035_leave_ues_frame_4877_ues.jpg","True","metadata_exact","input"
"AD334.avi","5180","before_onset","crops\AD334.avi\ues\event_015_before_onset_frame_5180_ues.jpg","True","metadata_exact","input"
"AD334.avi","5197","touch_ues","crops\AD334.avi\ues\event_056_touch_ues_frame_5197_ues.jpg","True","metadata_exact","input"
"AD334.avi","5212","leave_ues","crops\AD334.avi\ues\event_036_leave_ues_frame_5212_ues.jpg","True","metadata_exact","input"
"AD334.avi","5648","before_onset","crops\AD334.avi\ues\event_016_before_onset_frame_5648_ues.jpg","True","metadata_exact","input"
"AD334.avi","5662","touch_ues","crops\AD334.avi\ues\event_057_touch_ues_frame_5662_ues.jpg","True","metadata_exact","input"
"AD334.avi","5672","leave_ues","crops\AD334.avi\ues\event_037_leave_ues_frame_5672_ues.jpg","True","metadata_exact","input"
"AD334.avi","5970","before_onset","crops\AD334.avi\ues\event_017_before_onset_frame_5970_ues.jpg","True","metadata_exact","input"
"AD334.avi","5986","touch_ues","crops\AD334.avi\ues\event_058_touch_ues_frame_5986_ues.jpg","True","metadata_exact","input"
"AD334.avi","6196","before_onset","crops\AD334.avi\ues\event_018_before_onset_frame_6196_ues.jpg","True","metadata_exact","input"
"AD334.avi","6211","touch_ues","crops\AD334.avi\ues\event_059_touch_ues_frame_6211_ues.jpg","True","metadata_exact","input"
"AD334.avi","6224","leave_ues","crops\AD334.avi\ues\event_038_leave_ues_frame_6224_ues.jpg","True","metadata_exact","input"
"AD334.avi","6456","before_onset","crops\AD334.avi\ues\event_019_before_onset_frame_6456_ues.jpg","True","metadata_exact","input"
"AD334.avi","6468","touch_ues","crops\AD334.avi\ues\event_060_touch_ues_frame_6468_ues.jpg","True","metadata_exact","input"
"AD334.avi","6479","leave_ues","crops\AD334.avi\ues\event_039_leave_ues_frame_6479_ues.jpg","True","metadata_exact","input"
"AD378.avi","205","before_onset","crops\AD378.avi\ues\event_000_before_onset_frame_205_ues.jpg","True","metadata_exact","input"
"AD378.avi","221","touch_ues","crops\AD378.avi\ues\event_026_touch_ues_frame_221_ues.jpg","True","metadata_exact","input"
"AD378.avi","235","leave_ues","crops\AD378.avi\ues\event_013_leave_ues_frame_235_ues.jpg","True","metadata_exact","input"
"AD378.avi","485","before_onset","crops\AD378.avi\ues\event_001_before_onset_frame_485_ues.jpg","True","metadata_exact","input"
"AD378.avi","500","touch_ues","crops\AD378.avi\ues\event_027_touch_ues_frame_500_ues.jpg","True","metadata_exact","input"
"AD378.avi","510","leave_ues","crops\AD378.avi\ues\event_014_leave_ues_frame_510_ues.jpg","True","metadata_exact","input"
"AD378.avi","907","before_onset","crops\AD378.avi\ues\event_002_before_onset_frame_907_ues.jpg","True","metadata_exact","input"
"AD378.avi","925","touch_ues","crops\AD378.avi\ues\event_028_touch_ues_frame_925_ues.jpg","True","metadata_exact","input"
"AD378.avi","948","leave_ues","crops\AD378.avi\ues\event_015_leave_ues_frame_948_ues.jpg","True","metadata_exact","input"
"AD378.avi","1110","before_onset","crops\AD378.avi\ues\event_003_before_onset_frame_1110_ues.jpg","True","metadata_exact","input"
"AD378.avi","1128","touch_ues","crops\AD378.avi\ues\event_029_touch_ues_frame_1128_ues.jpg","True","metadata_exact","input"
"AD378.avi","1148","leave_ues","crops\AD378.avi\ues\event_016_leave_ues_frame_1148_ues.jpg","True","metadata_exact","input"
"AD378.avi","1477","before_onset","crops\AD378.avi\ues\event_004_before_onset_frame_1477_ues.jpg","True","metadata_exact","input"
"AD378.avi","1490","touch_ues","crops\AD378.avi\ues\event_030_touch_ues_frame_1490_ues.jpg","True","metadata_exact","input"
"AD378.avi","1503","leave_ues","crops\AD378.avi\ues\event_017_leave_ues_frame_1503_ues.jpg","True","metadata_exact","input"
"AD378.avi","2186","before_onset","crops\AD378.avi\ues\event_005_before_onset_frame_2186_ues.jpg","True","metadata_exact","input"
"AD378.avi","2202","touch_ues","crops\AD378.avi\ues\event_031_touch_ues_frame_2202_ues.jpg","True","metadata_exact","input"
"AD378.avi","2216","leave_ues","crops\AD378.avi\ues\event_018_leave_ues_frame_2216_ues.jpg","True","metadata_exact","input"
"AD378.avi","2364","touch_ues","crops\AD378.avi\ues\event_032_touch_ues_frame_2364_ues.jpg","True","metadata_exact","input"
"AD378.avi","2380","leave_ues","crops\AD378.avi\ues\event_019_leave_ues_frame_2380_ues.jpg","True","metadata_exact","input"
"AD378.avi","2781","before_onset","crops\AD378.avi\ues\event_006_before_onset_frame_2781_ues.jpg","True","metadata_exact","input"
"AD378.avi","2795","touch_ues","crops\AD378.avi\ues\event_033_touch_ues_frame_2795_ues.jpg","True","metadata_exact","input"
"AD378.avi","2803","leave_ues","crops\AD378.avi\ues\event_020_leave_ues_frame_2803_ues.jpg","True","metadata_exact","input"
"AD378.avi","3200","before_onset","crops\AD378.avi\ues\event_007_before_onset_frame_3200_ues.jpg","True","metadata_exact","input"
"AD378.avi","3210","touch_ues","crops\AD378.avi\ues\event_034_touch_ues_frame_3210_ues.jpg","True","metadata_exact","input"
"AD378.avi","3222","leave_ues","crops\AD378.avi\ues\event_021_leave_ues_frame_3222_ues.jpg","True","metadata_exact","input"
"AD378.avi","3495","before_onset","crops\AD378.avi\ues\event_008_before_onset_frame_3495_ues.jpg","True","metadata_exact","input"
"AD378.avi","3510","touch_ues","crops\AD378.avi\ues\event_035_touch_ues_frame_3510_ues.jpg","True","metadata_exact","input"
"AD378.avi","3533","leave_ues","crops\AD378.avi\ues\event_022_leave_ues_frame_3533_ues.jpg","True","metadata_exact","input"
"AD378.avi","3775","before_onset","crops\AD378.avi\ues\event_009_before_onset_frame_3775_ues.jpg","True","metadata_exact","input"
"AD378.avi","3795","touch_ues","crops\AD378.avi\ues\event_036_touch_ues_frame_3795_ues.jpg","True","metadata_exact","input"
"AD378.avi","3817","leave_ues","crops\AD378.avi\ues\event_023_leave_ues_frame_3817_ues.jpg","True","metadata_exact","input"
"AD378.avi","4115","before_onset","crops\AD378.avi\ues\event_010_before_onset_frame_4115_ues.jpg","True","metadata_exact","input"
"AD378.avi","4132","touch_ues","crops\AD378.avi\ues\event_037_touch_ues_frame_4132_ues.jpg","True","metadata_exact","input"
"AD378.avi","4337","before_onset","crops\AD378.avi\ues\event_011_before_onset_frame_4337_ues.jpg","True","metadata_exact","input"
"AD378.avi","4359","touch_ues","crops\AD378.avi\ues\event_038_touch_ues_frame_4359_ues.jpg","True","metadata_exact","input"
"AD378.avi","4380","leave_ues","crops\AD378.avi\ues\event_024_leave_ues_frame_4380_ues.jpg","True","metadata_exact","input"
"AD378.avi","4625","touch_ues","crops\AD378.avi\ues\event_039_touch_ues_frame_4625_ues.jpg","True","metadata_exact","input"
"AD378.avi","5115","before_onset","crops\AD378.avi\ues\event_012_before_onset_frame_5115_ues.jpg","True","metadata_exact","input"
"AD378.avi","5136","touch_ues","crops\AD378.avi\ues\event_040_touch_ues_frame_5136_ues.jpg","True","metadata_exact","input"
"AD378.avi","5162","leave_ues","crops\AD378.avi\ues\event_025_leave_ues_frame_5162_ues.jpg","True","metadata_exact","input"
"AD388.avi","241","before_onset","crops\AD388.avi\ues\event_000_before_onset_frame_241_ues.jpg","True","metadata_exact","input"
"AD388.avi","250","touch_ues","crops\AD388.avi\ues\event_026_touch_ues_frame_250_ues.jpg","True","metadata_exact","input"
"AD388.avi","268","leave_ues","crops\AD388.avi\ues\event_014_leave_ues_frame_268_ues.jpg","True","metadata_exact","input"
"AD388.avi","512","before_onset","crops\AD388.avi\ues\event_001_before_onset_frame_512_ues.jpg","True","metadata_exact","input"
"AD388.avi","523","touch_ues","crops\AD388.avi\ues\event_027_touch_ues_frame_523_ues.jpg","True","metadata_exact","input"
"AD388.avi","545","leave_ues","crops\AD388.avi\ues\event_015_leave_ues_frame_545_ues.jpg","True","metadata_exact","input"
"AD388.avi","748","before_onset","crops\AD388.avi\ues\event_002_before_onset_frame_748_ues.jpg","True","metadata_exact","input"
"AD388.avi","760","touch_ues","crops\AD388.avi\ues\event_028_touch_ues_frame_760_ues.jpg","True","metadata_exact","input"
"AD388.avi","794","leave_ues","crops\AD388.avi\ues\event_016_leave_ues_frame_794_ues.jpg","True","metadata_exact","input"
"AD388.avi","960","before_onset","crops\AD388.avi\ues\event_003_before_onset_frame_960_ues.jpg","True","metadata_exact","input"
"AD388.avi","973","touch_ues","crops\AD388.avi\ues\event_029_touch_ues_frame_973_ues.jpg","True","metadata_exact","input"
"AD388.avi","1020","leave_ues","crops\AD388.avi\ues\event_017_leave_ues_frame_1020_ues.jpg","True","metadata_exact","input"
"AD388.avi","1094","before_onset","crops\AD388.avi\ues\event_004_before_onset_frame_1094_ues.jpg","True","metadata_exact","input"
"AD388.avi","1316","before_onset","crops\AD388.avi\ues\event_005_before_onset_frame_1316_ues.jpg","True","metadata_exact","input"
"AD388.avi","1334","touch_ues","crops\AD388.avi\ues\event_030_touch_ues_frame_1334_ues.jpg","True","metadata_exact","input"
"AD388.avi","1350","leave_ues","crops\AD388.avi\ues\event_018_leave_ues_frame_1350_ues.jpg","True","metadata_exact","input"
"AD388.avi","1473","before_onset","crops\AD388.avi\ues\event_006_before_onset_frame_1473_ues.jpg","True","metadata_exact","input"
"AD388.avi","1489","touch_ues","crops\AD388.avi\ues\event_031_touch_ues_frame_1489_ues.jpg","True","metadata_exact","input"
"AD388.avi","1515","leave_ues","crops\AD388.avi\ues\event_019_leave_ues_frame_1515_ues.jpg","True","metadata_exact","input"
"AD388.avi","1644","before_onset","crops\AD388.avi\ues\event_007_before_onset_frame_1644_ues.jpg","True","metadata_exact","input"
"AD388.avi","1657","touch_ues","crops\AD388.avi\ues\event_032_touch_ues_frame_1657_ues.jpg","True","metadata_exact","input"
"AD388.avi","1688","leave_ues","crops\AD388.avi\ues\event_020_leave_ues_frame_1688_ues.jpg","True","metadata_exact","input"
"AD388.avi","1833","before_onset","crops\AD388.avi\ues\event_008_before_onset_frame_1833_ues.jpg","True","metadata_exact","input"
"AD388.avi","2027","before_onset","crops\AD388.avi\ues\event_009_before_onset_frame_2027_ues.jpg","True","metadata_exact","input"
"AD388.avi","2038","touch_ues","crops\AD388.avi\ues\event_033_touch_ues_frame_2038_ues.jpg","True","metadata_exact","input"
"AD388.avi","2056","leave_ues","crops\AD388.avi\ues\event_021_leave_ues_frame_2056_ues.jpg","True","metadata_exact","input"
"AD388.avi","2606","before_onset","crops\AD388.avi\ues\event_010_before_onset_frame_2606_ues.jpg","True","metadata_exact","input"
"AD388.avi","2622","touch_ues","crops\AD388.avi\ues\event_034_touch_ues_frame_2622_ues.jpg","True","metadata_exact","input"
"AD388.avi","2636","leave_ues","crops\AD388.avi\ues\event_022_leave_ues_frame_2636_ues.jpg","True","metadata_exact","input"
"AD388.avi","2783","before_onset","crops\AD388.avi\ues\event_011_before_onset_frame_2783_ues.jpg","True","metadata_exact","input"
"AD388.avi","2799","touch_ues","crops\AD388.avi\ues\event_035_touch_ues_frame_2799_ues.jpg","True","metadata_exact","input"
"AD388.avi","2816","leave_ues","crops\AD388.avi\ues\event_023_leave_ues_frame_2816_ues.jpg","True","metadata_exact","input"
"AD388.avi","3052","before_onset","crops\AD388.avi\ues\event_012_before_onset_frame_3052_ues.jpg","True","metadata_exact","input"
"AD388.avi","3067","touch_ues","crops\AD388.avi\ues\event_036_touch_ues_frame_3067_ues.jpg","True","metadata_exact","input"
"AD388.avi","3082","leave_ues","crops\AD388.avi\ues\event_024_leave_ues_frame_3082_ues.jpg","True","metadata_exact","input"
